Year,Period,State,ANSI,Affected by,% of Impact,state_code
2019,JAN THRU MAR,Colorado,8,Covid,17,CO
2019,APR THRU JUN,Colorado,8,Tuberculosis,5.3,CO
2019,APR THRU JUN,Colorado,8,Other,4.6,CO
2019,APR THRU JUN,Colorado,8,Malaria,3.2,CO
2019,APR THRU JUN,Colorado,8,Viral fever,0.8,CO
2019,APR THRU JUN,Colorado,8,Unknown,0.1,CO
2019,APR THRU JUN,Colorado,8,Covid,31.3,CO
2019,JUL THRU SEP,Colorado,8,Tuberculosis,2.6,CO
2019,JUL THRU SEP,Colorado,8,Other,7.8,CO
2019,JUL THRU SEP,Colorado,8,Malaria,9.1,CO
2019,JUL THRU SEP,Colorado,8,Viral fever,1.4,CO
2019,JUL THRU SEP,Colorado,8,Unknown,1.4,CO
2019,JUL THRU SEP,Colorado,8,Covid,52.9,CO
2019,OCT THRU DEC,Colorado,8,Tuberculosis,0.2,CO
2019,OCT THRU DEC,Colorado,8,Other,15.5,CO
2019,OCT THRU DEC,Colorado,8,Malaria,20,CO
2019,OCT THRU DEC,Colorado,8,Viral fever,0.7,CO
2019,OCT THRU DEC,Colorado,8,Unknown,5.3,CO
2019,OCT THRU DEC,Colorado,8,Covid,30.2,CO
2018,JAN THRU MAR,Colorado,8,Tuberculosis,0.5,CO
2018,JAN THRU MAR,Colorado,8,Other,2.7,CO
2018,JAN THRU MAR,Colorado,8,Malaria,0.2,CO
2018,JAN THRU MAR,Colorado,8,Viral fever,4.1,CO
2018,JAN THRU MAR,Colorado,8,Unknown,0.2,CO
2018,JAN THRU MAR,Colorado,8,Covid,2.9,CO
2018,APR THRU JUN,Colorado,8,Tuberculosis,3.3,CO
2018,APR THRU JUN,Colorado,8,Other,2.6,CO
2018,APR THRU JUN,Colorado,8,Malaria,1.4,CO
2018,APR THRU JUN,Colorado,8,Viral fever,0.8,CO
2018,APR THRU JUN,Colorado,8,Unknown,0.3,CO
2018,APR THRU JUN,Colorado,8,Covid,38.7,CO
2018,JUL THRU SEP,Colorado,8,Tuberculosis,16.8,CO
2018,JUL THRU SEP,Colorado,8,Other,10.6,CO
2018,JUL THRU SEP,Colorado,8,Malaria,24.6,CO
2018,JUL THRU SEP,Colorado,8,Viral fever,22.4,CO
2018,JUL THRU SEP,Colorado,8,Unknown,0.1,CO
2018,JUL THRU SEP,Colorado,8,Covid,49.3,CO
2018,OCT THRU DEC,Colorado,8,Tuberculosis,0.1,CO
2018,OCT THRU DEC,Colorado,8,Other,13,CO
2018,OCT THRU DEC,Colorado,8,Malaria,3.1,CO
2018,OCT THRU DEC,Colorado,8,Viral fever,1.3,CO
2018,OCT THRU DEC,Colorado,8,Unknown,0.1,CO
2018,OCT THRU DEC,Colorado,8,Covid,32.4,CO
2017,JAN THRU MAR,Colorado,8,Tuberculosis,1.8,CO
2017,JAN THRU MAR,Colorado,8,Other,2.6,CO
2017,JAN THRU MAR,Colorado,8,Malaria,0.6,CO
2017,JAN THRU MAR,Colorado,8,Viral fever,0.9,CO
2017,JAN THRU MAR,Colorado,8,Unknown,5.9,CO
2017,JAN THRU MAR,Colorado,8,Covid,14.6,CO
2017,APR THRU JUN,Colorado,8,Tuberculosis,4.6,CO
2017,APR THRU JUN,Colorado,8,Other,3.4,CO
2017,APR THRU JUN,Colorado,8,Malaria,2.8,CO
2017,APR THRU JUN,Colorado,8,Viral fever,1.8,CO
2017,APR THRU JUN,Colorado,8,Unknown,6.6,CO
2017,APR THRU JUN,Colorado,8,Covid,38.6,CO
2017,JUL THRU SEP,Colorado,8,Tuberculosis,2.7,CO
2017,JUL THRU SEP,Colorado,8,Other,3.7,CO
2017,JUL THRU SEP,Colorado,8,Malaria,16.5,CO
2017,JUL THRU SEP,Colorado,8,Viral fever,1.5,CO
2017,JUL THRU SEP,Colorado,8,Unknown,2.7,CO
2017,JUL THRU SEP,Colorado,8,Covid,50.5,CO
2017,OCT THRU DEC,Colorado,8,Tuberculosis,21.2,CO
2017,OCT THRU DEC,Colorado,8,Other,8.4,CO
2017,OCT THRU DEC,Colorado,8,Malaria,19.7,CO
2017,OCT THRU DEC,Colorado,8,Viral fever,24.4,CO
2017,OCT THRU DEC,Colorado,8,Unknown,1.8,CO
2017,OCT THRU DEC,Colorado,8,Covid,47.6,CO
2021,JAN THRU MAR,Connecticut,9,Tuberculosis,0,CT
2021,JAN THRU MAR,Connecticut,9,Other,3.6,CT
2021,JAN THRU MAR,Connecticut,9,Malaria,0,CT
2021,JAN THRU MAR,Connecticut,9,Viral fever,1.3,CT
2021,JAN THRU MAR,Connecticut,9,Unknown,1.7,CT
2021,JAN THRU MAR,Connecticut,9,Covid,10.1,CT
2020,JAN THRU MAR,Connecticut,9,Tuberculosis,0,CT
2020,JAN THRU MAR,Connecticut,9,Other,7.7,CT
2020,JAN THRU MAR,Connecticut,9,Malaria,0.8,CT
2020,JAN THRU MAR,Connecticut,9,Viral fever,0.7,CT
2020,JAN THRU MAR,Connecticut,9,Unknown,3.5,CT
2020,JAN THRU MAR,Connecticut,9,Covid,14.5,CT
2020,APR THRU JUN,Connecticut,9,Tuberculosis,0.4,CT
2020,APR THRU JUN,Connecticut,9,Other,0.8,CT
2020,APR THRU JUN,Connecticut,9,Malaria,0.8,CT
2020,APR THRU JUN,Connecticut,9,Viral fever,0.9,CT
2020,APR THRU JUN,Connecticut,9,Unknown,0.4,CT
2020,APR THRU JUN,Connecticut,9,Covid,11.1,CT
2020,JUL THRU SEP,Connecticut,9,Tuberculosis,0,CT
2020,JUL THRU SEP,Connecticut,9,Other,2.5,CT
2020,JUL THRU SEP,Connecticut,9,Malaria,1.4,CT
2020,JUL THRU SEP,Connecticut,9,Viral fever,0,CT
2020,JUL THRU SEP,Connecticut,9,Unknown,1.2,CT
2020,JUL THRU SEP,Connecticut,9,Covid,13,CT
2020,OCT THRU DEC,Connecticut,9,Tuberculosis,2.3,CT
2020,OCT THRU DEC,Connecticut,9,Other,4.2,CT
2020,OCT THRU DEC,Connecticut,9,Malaria,0.9,CT
2020,OCT THRU DEC,Connecticut,9,Viral fever,3.6,CT
2020,OCT THRU DEC,Connecticut,9,Unknown,2.3,CT
2020,OCT THRU DEC,Connecticut,9,Covid,12.5,CT
2019,JAN THRU MAR,Connecticut,9,Tuberculosis,0,CT
2019,JAN THRU MAR,Connecticut,9,Other,6.1,CT
2019,JAN THRU MAR,Connecticut,9,Malaria,0,CT
2019,JAN THRU MAR,Connecticut,9,Viral fever,1.5,CT
2019,JAN THRU MAR,Connecticut,9,Unknown,5.6,CT
2019,JAN THRU MAR,Connecticut,9,Covid,51.5,CT
2019,APR THRU JUN,Connecticut,9,Tuberculosis,0,CT
2019,APR THRU JUN,Connecticut,9,Other,1.9,CT
2019,APR THRU JUN,Connecticut,9,Malaria,0.5,CT
2019,APR THRU JUN,Connecticut,9,Viral fever,0.2,CT
2019,APR THRU JUN,Connecticut,9,Unknown,0.7,CT
2019,APR THRU JUN,Connecticut,9,Covid,9.1,CT
2019,JUL THRU SEP,Connecticut,9,Tuberculosis,0.1,CT
2019,JUL THRU SEP,Connecticut,9,Other,13,CT
2019,JUL THRU SEP,Connecticut,9,Malaria,0,CT
2019,JUL THRU SEP,Connecticut,9,Viral fever,1.5,CT
2019,JUL THRU SEP,Connecticut,9,Unknown,0,CT
2019,JUL THRU SEP,Connecticut,9,Covid,25.1,CT
2019,OCT THRU DEC,Connecticut,9,Tuberculosis,0,CT
2019,OCT THRU DEC,Connecticut,9,Other,1.6,CT
2019,OCT THRU DEC,Connecticut,9,Malaria,0.6,CT
2019,OCT THRU DEC,Connecticut,9,Viral fever,2.8,CT
2019,OCT THRU DEC,Connecticut,9,Unknown,1.6,CT
2019,OCT THRU DEC,Connecticut,9,Covid,36.4,CT
2018,JAN THRU MAR,Connecticut,9,Tuberculosis,0.2,CT
2018,JAN THRU MAR,Connecticut,9,Other,7.7,CT
2018,JAN THRU MAR,Connecticut,9,Malaria,0,CT
2018,JAN THRU MAR,Connecticut,9,Viral fever,0.8,CT
2018,JAN THRU MAR,Connecticut,9,Unknown,1.7,CT
2018,JAN THRU MAR,Connecticut,9,Covid,12.3,CT
2018,APR THRU JUN,Connecticut,9,Tuberculosis,0.5,CT
2018,APR THRU JUN,Connecticut,9,Other,4.4,CT
2018,APR THRU JUN,Connecticut,9,Malaria,0.3,CT
2018,APR THRU JUN,Connecticut,9,Viral fever,0.6,CT
2018,APR THRU JUN,Connecticut,9,Unknown,1.2,CT
2018,APR THRU JUN,Connecticut,9,Covid,9.3,CT
2018,JUL THRU SEP,Connecticut,9,Tuberculosis,0,CT
2018,JUL THRU SEP,Connecticut,9,Other,5,CT
2018,JUL THRU SEP,Connecticut,9,Malaria,0.2,CT
2018,JUL THRU SEP,Connecticut,9,Viral fever,1.6,CT
2018,JUL THRU SEP,Connecticut,9,Unknown,0.8,CT
2018,JUL THRU SEP,Connecticut,9,Covid,18.8,CT
2018,OCT THRU DEC,Connecticut,9,Tuberculosis,1.1,CT
2018,OCT THRU DEC,Connecticut,9,Other,5.8,CT
2018,OCT THRU DEC,Connecticut,9,Malaria,1,CT
2018,OCT THRU DEC,Connecticut,9,Viral fever,6.6,CT
2018,OCT THRU DEC,Connecticut,9,Unknown,3.2,CT
2018,OCT THRU DEC,Connecticut,9,Covid,14.7,CT
2017,JAN THRU MAR,Connecticut,9,Tuberculosis,0,CT
2017,JAN THRU MAR,Connecticut,9,Other,21.2,CT
2017,JAN THRU MAR,Connecticut,9,Malaria,0,CT
2017,JAN THRU MAR,Connecticut,9,Viral fever,1.4,CT
2017,JAN THRU MAR,Connecticut,9,Unknown,2.4,CT
2017,JAN THRU MAR,Connecticut,9,Covid,2.5,CT
2017,APR THRU JUN,Connecticut,9,Tuberculosis,1.9,CT
2017,APR THRU JUN,Connecticut,9,Other,1,CT
2017,APR THRU JUN,Connecticut,9,Malaria,0.8,CT
2017,APR THRU JUN,Connecticut,9,Viral fever,0.4,CT
2017,APR THRU JUN,Connecticut,9,Unknown,0.7,CT
2017,APR THRU JUN,Connecticut,9,Covid,10.2,CT
2017,JUL THRU SEP,Connecticut,9,Tuberculosis,0.4,CT
2017,JUL THRU SEP,Connecticut,9,Other,7.8,CT
2017,JUL THRU SEP,Connecticut,9,Malaria,1.5,CT
2017,JUL THRU SEP,Connecticut,9,Viral fever,1.2,CT
2017,JUL THRU SEP,Connecticut,9,Unknown,0,CT
2017,JUL THRU SEP,Connecticut,9,Covid,39.3,CT
2017,OCT THRU DEC,Connecticut,9,Tuberculosis,0.5,CT
2017,OCT THRU DEC,Connecticut,9,Other,3.4,CT
2017,OCT THRU DEC,Connecticut,9,Malaria,1.1,CT
2017,OCT THRU DEC,Connecticut,9,Viral fever,1.7,CT
2017,OCT THRU DEC,Connecticut,9,Unknown,2,CT
2017,OCT THRU DEC,Connecticut,9,Covid,10.5,CT
2021,JAN THRU MAR,Florida,12,Tuberculosis,5.5,FL
2021,JAN THRU MAR,Florida,12,Other,7.4,FL
2021,JAN THRU MAR,Florida,12,Malaria,22.9,FL
2021,JAN THRU MAR,Florida,12,Viral fever,24.8,FL
2021,JAN THRU MAR,Florida,12,Unknown,5.5,FL
2021,JAN THRU MAR,Florida,12,Covid,46.9,FL
2020,JAN THRU MAR,Florida,12,Tuberculosis,4.5,FL
2020,JAN THRU MAR,Florida,12,Other,5.5,FL
2020,JAN THRU MAR,Florida,12,Malaria,9.2,FL
2020,JAN THRU MAR,Florida,12,Viral fever,15.3,FL
2020,JAN THRU MAR,Florida,12,Unknown,16,FL
2020,JAN THRU MAR,Florida,12,Covid,31.7,FL
2020,APR THRU JUN,Florida,12,Tuberculosis,9.6,FL
2020,APR THRU JUN,Florida,12,Other,10.1,FL
2020,APR THRU JUN,Florida,12,Malaria,15.5,FL
2020,APR THRU JUN,Florida,12,Viral fever,27.5,FL
2020,APR THRU JUN,Florida,12,Unknown,21.1,FL
2020,APR THRU JUN,Florida,12,Covid,45.3,FL
2020,JUL THRU SEP,Florida,12,Tuberculosis,4.2,FL
2020,JUL THRU SEP,Florida,12,Other,14.3,FL
2020,JUL THRU SEP,Florida,12,Malaria,7.6,FL
2020,JUL THRU SEP,Florida,12,Viral fever,20.5,FL
2020,JUL THRU SEP,Florida,12,Unknown,9.8,FL
2020,JUL THRU SEP,Florida,12,Covid,35,FL
2020,OCT THRU DEC,Florida,12,Tuberculosis,9,FL
2020,OCT THRU DEC,Florida,12,Other,8,FL
2020,OCT THRU DEC,Florida,12,Malaria,14.1,FL
2020,OCT THRU DEC,Florida,12,Viral fever,22.4,FL
2020,OCT THRU DEC,Florida,12,Unknown,6.7,FL
2020,OCT THRU DEC,Florida,12,Covid,46.7,FL
2019,JAN THRU MAR,Florida,12,Tuberculosis,1.5,FL
2019,JAN THRU MAR,Florida,12,Other,6.2,FL
2019,JAN THRU MAR,Florida,12,Malaria,14.2,FL
2019,JAN THRU MAR,Florida,12,Viral fever,14.8,FL
2019,JAN THRU MAR,Florida,12,Unknown,17.9,FL
2019,JAN THRU MAR,Florida,12,Covid,37.6,FL
2019,APR THRU JUN,Florida,12,Tuberculosis,6.1,FL
2019,APR THRU JUN,Florida,12,Other,6.5,FL
2019,APR THRU JUN,Florida,12,Malaria,9,FL
2019,APR THRU JUN,Florida,12,Viral fever,14.4,FL
2019,APR THRU JUN,Florida,12,Unknown,18.9,FL
2019,APR THRU JUN,Florida,12,Covid,36.5,FL
2019,JUL THRU SEP,Florida,12,Tuberculosis,3.7,FL
2019,JUL THRU SEP,Florida,12,Other,11.4,FL
2019,JUL THRU SEP,Florida,12,Malaria,6.3,FL
2019,JUL THRU SEP,Florida,12,Viral fever,13.2,FL
2019,JUL THRU SEP,Florida,12,Unknown,21.5,FL
2019,JUL THRU SEP,Florida,12,Covid,42.9,FL
2019,OCT THRU DEC,Florida,12,Tuberculosis,7.5,FL
2019,OCT THRU DEC,Florida,12,Other,7.6,FL
2019,OCT THRU DEC,Florida,12,Malaria,10.4,FL
2019,OCT THRU DEC,Florida,12,Viral fever,16.8,FL
2019,OCT THRU DEC,Florida,12,Unknown,26.2,FL
2019,OCT THRU DEC,Florida,12,Covid,41.4,FL
2018,JAN THRU MAR,Florida,12,Tuberculosis,0.4,FL
2018,JAN THRU MAR,Florida,12,Other,1.8,FL
2018,JAN THRU MAR,Florida,12,Malaria,4.9,FL
2018,JAN THRU MAR,Florida,12,Viral fever,5.8,FL
2018,JAN THRU MAR,Florida,12,Unknown,1.4,FL
2018,JAN THRU MAR,Florida,12,Covid,23.6,FL
2018,APR THRU JUN,Florida,12,Tuberculosis,10,FL
2018,APR THRU JUN,Florida,12,Other,10.1,FL
2018,APR THRU JUN,Florida,12,Malaria,11.6,FL
2018,APR THRU JUN,Florida,12,Viral fever,23.3,FL
2018,APR THRU JUN,Florida,12,Unknown,2,FL
2018,APR THRU JUN,Florida,12,Covid,48.2,FL
2018,JUL THRU SEP,Florida,12,Tuberculosis,2.7,FL
2018,JUL THRU SEP,Florida,12,Other,8.5,FL
2018,JUL THRU SEP,Florida,12,Malaria,9.9,FL
2018,JUL THRU SEP,Florida,12,Viral fever,23.4,FL
2018,JUL THRU SEP,Florida,12,Unknown,1.8,FL
2018,JUL THRU SEP,Florida,12,Covid,45.1,FL
2018,OCT THRU DEC,Florida,12,Tuberculosis,7.7,FL
2018,OCT THRU DEC,Florida,12,Other,13.6,FL
2018,OCT THRU DEC,Florida,12,Malaria,17,FL
2018,OCT THRU DEC,Florida,12,Viral fever,27.1,FL
2018,OCT THRU DEC,Florida,12,Unknown,6.5,FL
2018,OCT THRU DEC,Florida,12,Covid,30.9,FL
2017,JAN THRU MAR,Florida,12,Tuberculosis,0.8,FL
2017,JAN THRU MAR,Florida,12,Other,5.1,FL
2017,JAN THRU MAR,Florida,12,Malaria,8.9,FL
2017,JAN THRU MAR,Florida,12,Viral fever,13.5,FL
2017,JAN THRU MAR,Florida,12,Unknown,4.4,FL
2017,JAN THRU MAR,Florida,12,Covid,22.3,FL
2017,APR THRU JUN,Florida,12,Tuberculosis,2.7,FL
2017,APR THRU JUN,Florida,12,Other,13.6,FL
2017,APR THRU JUN,Florida,12,Malaria,17.7,FL
2017,APR THRU JUN,Florida,12,Viral fever,26.4,FL
2017,APR THRU JUN,Florida,12,Unknown,5.4,FL
2017,APR THRU JUN,Florida,12,Covid,44.2,FL
2017,JUL THRU SEP,Florida,12,Tuberculosis,6.7,FL
2017,JUL THRU SEP,Florida,12,Other,21.9,FL
2017,JUL THRU SEP,Florida,12,Malaria,22.9,FL
2017,JUL THRU SEP,Florida,12,Viral fever,21.7,FL
2017,JUL THRU SEP,Florida,12,Unknown,3.4,FL
2017,JUL THRU SEP,Florida,12,Covid,39.5,FL
2017,OCT THRU DEC,Florida,12,Tuberculosis,2.5,FL
2017,OCT THRU DEC,Florida,12,Other,3,FL
2017,OCT THRU DEC,Florida,12,Malaria,6.8,FL
2017,OCT THRU DEC,Florida,12,Viral fever,18.4,FL
2017,OCT THRU DEC,Florida,12,Unknown,4.2,FL
2017,OCT THRU DEC,Florida,12,Covid,27.3,FL
2021,JAN THRU MAR,Georgia,13,Tuberculosis,7.4,GA
2021,JAN THRU MAR,Georgia,13,Other,10.6,GA
2021,JAN THRU MAR,Georgia,13,Malaria,9.6,GA
2021,JAN THRU MAR,Georgia,13,Viral fever,17.8,GA
2021,JAN THRU MAR,Georgia,13,Unknown,4.9,GA
2021,JAN THRU MAR,Georgia,13,Covid,69.6,GA
2020,JAN THRU MAR,Georgia,13,Tuberculosis,0.9,GA
2020,JAN THRU MAR,Georgia,13,Other,27.1,GA
2020,JAN THRU MAR,Georgia,13,Malaria,14.8,GA
2020,JAN THRU MAR,Georgia,13,Viral fever,18.7,GA
2020,JAN THRU MAR,Georgia,13,Unknown,2.1,GA
2020,JAN THRU MAR,Georgia,13,Covid,39.6,GA
2020,APR THRU JUN,Georgia,13,Tuberculosis,13.8,GA
2020,APR THRU JUN,Georgia,13,Other,31.4,GA
2020,APR THRU JUN,Georgia,13,Malaria,14.8,GA
2020,APR THRU JUN,Georgia,13,Viral fever,25.9,GA
2020,APR THRU JUN,Georgia,13,Unknown,10.1,GA
2020,APR THRU JUN,Georgia,13,Covid,53,GA
2020,JUL THRU SEP,Georgia,13,Tuberculosis,2.4,GA
2020,JUL THRU SEP,Georgia,13,Other,6,GA
2020,JUL THRU SEP,Georgia,13,Malaria,27.7,GA
2020,JUL THRU SEP,Georgia,13,Viral fever,20.4,GA
2020,JUL THRU SEP,Georgia,13,Unknown,7.2,GA
2020,JUL THRU SEP,Georgia,13,Covid,49.8,GA
2020,OCT THRU DEC,Georgia,13,Tuberculosis,9.2,GA
2020,OCT THRU DEC,Georgia,13,Other,5.6,GA
2020,OCT THRU DEC,Georgia,13,Malaria,6.9,GA
2020,OCT THRU DEC,Georgia,13,Viral fever,17.4,GA
2020,OCT THRU DEC,Georgia,13,Unknown,7.8,GA
2020,OCT THRU DEC,Georgia,13,Covid,41.4,GA
2019,JAN THRU MAR,Georgia,13,Tuberculosis,0.2,GA
2019,JAN THRU MAR,Georgia,13,Other,4.4,GA
2019,JAN THRU MAR,Georgia,13,Malaria,2.6,GA
2019,JAN THRU MAR,Georgia,13,Viral fever,7,GA
2019,JAN THRU MAR,Georgia,13,Unknown,1.8,GA
2019,JAN THRU MAR,Georgia,13,Covid,35.3,GA
2019,APR THRU JUN,Georgia,13,Tuberculosis,1,GA
2019,APR THRU JUN,Georgia,13,Other,6.5,GA
2019,APR THRU JUN,Georgia,13,Malaria,6.6,GA
2019,APR THRU JUN,Georgia,13,Viral fever,5.8,GA
2019,APR THRU JUN,Georgia,13,Unknown,2.8,GA
2019,APR THRU JUN,Georgia,13,Covid,34.1,GA
2019,JUL THRU SEP,Georgia,13,Tuberculosis,2.3,GA
2019,JUL THRU SEP,Georgia,13,Other,15.1,GA
2019,JUL THRU SEP,Georgia,13,Malaria,14.1,GA
2019,JUL THRU SEP,Georgia,13,Viral fever,18,GA
2019,JUL THRU SEP,Georgia,13,Unknown,6.9,GA
2019,JUL THRU SEP,Georgia,13,Covid,47.6,GA
2019,OCT THRU DEC,Georgia,13,Tuberculosis,12.3,GA
2019,OCT THRU DEC,Georgia,13,Other,3.6,GA
2019,OCT THRU DEC,Georgia,13,Malaria,15.3,GA
2019,OCT THRU DEC,Georgia,13,Viral fever,15.1,GA
2019,OCT THRU DEC,Georgia,13,Unknown,4.6,GA
2019,OCT THRU DEC,Georgia,13,Covid,56.8,GA
2018,JAN THRU MAR,Georgia,13,Tuberculosis,2.1,GA
2018,JAN THRU MAR,Georgia,13,Other,3.2,GA
2018,JAN THRU MAR,Georgia,13,Malaria,21.4,GA
2018,JAN THRU MAR,Georgia,13,Viral fever,7.8,GA
2018,JAN THRU MAR,Georgia,13,Unknown,3.9,GA
2018,JAN THRU MAR,Georgia,13,Covid,32.3,GA
2018,APR THRU JUN,Georgia,13,Tuberculosis,2,GA
2018,APR THRU JUN,Georgia,13,Other,11.7,GA
2018,APR THRU JUN,Georgia,13,Malaria,28.4,GA
2018,APR THRU JUN,Georgia,13,Viral fever,28.4,GA
2018,APR THRU JUN,Georgia,13,Unknown,2.7,GA
2018,APR THRU JUN,Georgia,13,Covid,59.3,GA
2018,JUL THRU SEP,Georgia,13,Tuberculosis,2.4,GA
2018,JUL THRU SEP,Georgia,13,Other,7.6,GA
2018,JUL THRU SEP,Georgia,13,Malaria,12.1,GA
2018,JUL THRU SEP,Georgia,13,Viral fever,16.4,GA
2018,JUL THRU SEP,Georgia,13,Unknown,4.5,GA
2018,JUL THRU SEP,Georgia,13,Covid,30.7,GA
2018,OCT THRU DEC,Georgia,13,Tuberculosis,3.7,GA
2018,OCT THRU DEC,Georgia,13,Other,4.1,GA
2018,OCT THRU DEC,Georgia,13,Malaria,7.6,GA
2018,OCT THRU DEC,Georgia,13,Viral fever,8.6,GA
2018,OCT THRU DEC,Georgia,13,Unknown,2.5,GA
2018,OCT THRU DEC,Georgia,13,Covid,43.6,GA
2017,JAN THRU MAR,Georgia,13,Tuberculosis,3.3,GA
2017,JAN THRU MAR,Georgia,13,Other,4.8,GA
2017,JAN THRU MAR,Georgia,13,Malaria,2.6,GA
2017,JAN THRU MAR,Georgia,13,Viral fever,4.9,GA
2017,JAN THRU MAR,Georgia,13,Unknown,10.5,GA
2017,JAN THRU MAR,Georgia,13,Covid,6.2,GA
2017,APR THRU JUN,Georgia,13,Tuberculosis,2.9,GA
2017,APR THRU JUN,Georgia,13,Other,11.5,GA
2017,APR THRU JUN,Georgia,13,Malaria,28.7,GA
2017,APR THRU JUN,Georgia,13,Viral fever,17.5,GA
2017,APR THRU JUN,Georgia,13,Unknown,4.1,GA
2017,APR THRU JUN,Georgia,13,Covid,52.8,GA
2017,JUL THRU SEP,Georgia,13,Tuberculosis,3.6,GA
2017,JUL THRU SEP,Georgia,13,Other,8.9,GA
2017,JUL THRU SEP,Georgia,13,Malaria,21.2,GA
2017,JUL THRU SEP,Georgia,13,Viral fever,16.2,GA
2017,JUL THRU SEP,Georgia,13,Unknown,3.6,GA
2017,JUL THRU SEP,Georgia,13,Covid,47.6,GA
2017,OCT THRU DEC,Georgia,13,Tuberculosis,5.3,GA
2017,OCT THRU DEC,Georgia,13,Other,3.7,GA
2017,OCT THRU DEC,Georgia,13,Malaria,4.5,GA
2017,OCT THRU DEC,Georgia,13,Viral fever,13.9,GA
2017,OCT THRU DEC,Georgia,13,Unknown,1.3,GA
2017,OCT THRU DEC,Georgia,13,Covid,43.5,GA
2021,JAN THRU MAR,Hawaii,15,Tuberculosis,0.1,HI
2021,JAN THRU MAR,Hawaii,15,Other,2.9,HI
2021,JAN THRU MAR,Hawaii,15,Malaria,0.7,HI
2021,JAN THRU MAR,Hawaii,15,Viral fever,64.9,HI
2021,JAN THRU MAR,Hawaii,15,Unknown,0,HI
2021,JAN THRU MAR,Hawaii,15,Covid,72.1,HI
2020,JAN THRU MAR,Hawaii,15,Tuberculosis,0.1,HI
2020,JAN THRU MAR,Hawaii,15,Other,0.1,HI
2020,JAN THRU MAR,Hawaii,15,Malaria,0,HI
2020,JAN THRU MAR,Hawaii,15,Viral fever,84.5,HI
2020,JAN THRU MAR,Hawaii,15,Unknown,0,HI
2020,JAN THRU MAR,Hawaii,15,Covid,83,HI
2020,APR THRU JUN,Hawaii,15,Tuberculosis,0.4,HI
2020,APR THRU JUN,Hawaii,15,Other,0.8,HI
2020,APR THRU JUN,Hawaii,15,Malaria,0,HI
2020,APR THRU JUN,Hawaii,15,Viral fever,91.9,HI
2020,APR THRU JUN,Hawaii,15,Unknown,0.2,HI
2020,APR THRU JUN,Hawaii,15,Covid,88.3,HI
2020,JUL THRU SEP,Hawaii,15,Tuberculosis,0.1,HI
2020,JUL THRU SEP,Hawaii,15,Other,0.1,HI
2020,JUL THRU SEP,Hawaii,15,Malaria,0.1,HI
2020,JUL THRU SEP,Hawaii,15,Viral fever,89.4,HI
2020,JUL THRU SEP,Hawaii,15,Unknown,0,HI
2020,JUL THRU SEP,Hawaii,15,Covid,88.3,HI
2020,OCT THRU DEC,Hawaii,15,Tuberculosis,0,HI
2020,OCT THRU DEC,Hawaii,15,Other,0.1,HI
2020,OCT THRU DEC,Hawaii,15,Malaria,0,HI
2020,OCT THRU DEC,Hawaii,15,Viral fever,83.3,HI
2020,OCT THRU DEC,Hawaii,15,Unknown,0,HI
2020,OCT THRU DEC,Hawaii,15,Covid,70.5,HI
2019,JAN THRU MAR,Hawaii,15,Tuberculosis,0.2,HI
2019,JAN THRU MAR,Hawaii,15,Other,0.1,HI
2019,JAN THRU MAR,Hawaii,15,Malaria,0,HI
2019,JAN THRU MAR,Hawaii,15,Viral fever,2.1,HI
2019,JAN THRU MAR,Hawaii,15,Unknown,0.1,HI
2019,JAN THRU MAR,Hawaii,15,Covid,1.2,HI
2019,APR THRU JUN,Hawaii,15,Tuberculosis,0,HI
2019,APR THRU JUN,Hawaii,15,Other,0.4,HI
2019,APR THRU JUN,Hawaii,15,Malaria,0,HI
2019,APR THRU JUN,Hawaii,15,Viral fever,3.7,HI
2019,APR THRU JUN,Hawaii,15,Unknown,0,HI
2019,APR THRU JUN,Hawaii,15,Covid,88.9,HI
2019,JUL THRU SEP,Hawaii,15,Tuberculosis,0.3,HI
2019,JUL THRU SEP,Hawaii,15,Other,2,HI
2019,JUL THRU SEP,Hawaii,15,Malaria,0,HI
2019,JUL THRU SEP,Hawaii,15,Viral fever,4.3,HI
2019,JUL THRU SEP,Hawaii,15,Unknown,0,HI
2019,JUL THRU SEP,Hawaii,15,Covid,2.8,HI
2019,OCT THRU DEC,Hawaii,15,Tuberculosis,0.1,HI
2019,OCT THRU DEC,Hawaii,15,Other,0.1,HI
2019,OCT THRU DEC,Hawaii,15,Malaria,0,HI
2019,OCT THRU DEC,Hawaii,15,Viral fever,66.1,HI
2019,OCT THRU DEC,Hawaii,15,Unknown,0,HI
2019,OCT THRU DEC,Hawaii,15,Covid,57.2,HI
2018,JAN THRU MAR,Hawaii,15,Tuberculosis,0,HI
2018,JAN THRU MAR,Hawaii,15,Other,0.8,HI
2018,JAN THRU MAR,Hawaii,15,Malaria,0.1,HI
2018,JAN THRU MAR,Hawaii,15,Viral fever,1.5,HI
2018,JAN THRU MAR,Hawaii,15,Unknown,0,HI
2018,JAN THRU MAR,Hawaii,15,Covid,0.3,HI
2018,APR THRU JUN,Hawaii,15,Tuberculosis,0,HI
2018,APR THRU JUN,Hawaii,15,Other,3.2,HI
2018,APR THRU JUN,Hawaii,15,Malaria,0.6,HI
2018,APR THRU JUN,Hawaii,15,Viral fever,38.1,HI
2018,APR THRU JUN,Hawaii,15,Unknown,0,HI
2018,APR THRU JUN,Hawaii,15,Covid,35.6,HI
